,snmae,dnmae,z,sname,dname,z
1244,Myron D. Witter ,Brawley ,2.346606235,Myron D. Witter ,Brawley ,0.241546216
1245,Phil D. Swing ,Brawley ,-1.696641638,Phil D. Swing ,Brawley ,-1.377628752
4385,Arovista ,Brea-Olinda Unified,2.139176875,Arovista ,Brea-Olinda Unified,4.385732529
4386,Laurel ,Brea-Olinda Unified,-1.103043488,Laurel ,Brea-Olinda Unified,-0.563971883
4387,Mariposa ,Brea-Olinda Unified,0.807479124,Mariposa ,Brea-Olinda Unified,1.195954216
4388,Olinda ,Brea-Olinda Unified,2.547957876,Olinda ,Brea-Olinda Unified,1.638433695
4390,William E. Fanning ,Brea-Olinda Unified,1.936330159,William E. Fanning ,Brea-Olinda Unified,0.420998998
4391,Brea Country Hills ,Brea-Olinda Unified,0.799466599,Brea Country Hills ,Brea-Olinda Unified,1.852489204
518,Pioneer ,Brentwood Union ,1.412155962,Pioneer ,Brentwood Union ,1.262086994
519,Marsh Creek ,Brentwood Union ,-0.086784218,Marsh Creek ,Brentwood Union ,0.961618488
521,Brentwood ,Brentwood Union ,0.748341895,Brentwood ,Brentwood Union ,-0.076161086
523,Garin ,Brentwood Union ,2.537520738,Garin ,Brentwood Union ,1.354117629
524,Ron Nunn ,Brentwood Union ,-0.497545653,Ron Nunn ,Brentwood Union ,-1.619017527
526,Loma Vista ,Brentwood Union ,-0.351100458,Loma Vista ,Brentwood Union ,0.573395171
527,R. Paul Krey ,Brentwood Union ,-1.083126198,R. Paul Krey ,Brentwood Union ,0.848073046
9199,Olivelands ,Briggs ,0.092253026,Olivelands ,Briggs ,-0.654787576
7532,Brisbane ,Brisbane ,1.486644687,Brisbane ,Brisbane ,1.858580058
7534,Panorama ,Brisbane ,0.436710836,Panorama ,Brisbane ,0.12620112
8853,Brittan ,Brittan ,1.362251195,Brittan ,Brittan ,-0.600875018
729,Oak Meadow ,Buckeye Union ,0.724675786,Oak Meadow ,Buckeye Union ,2.227641826
730,Charter Montessori Blue Oak Campus,Buckeye Union ,1.115236509,Charter Montessori Blue Oak Campus,Buckeye Union ,0.596187657
732,Buckeye ,Buckeye Union ,-1.70091936,Buckeye ,Buckeye Union ,0.242658144
733,William Brooks ,Buckeye Union ,-1.352739012,William Brooks ,Buckeye Union ,2.185179185
735,Blue Oak ,Buckeye Union ,1.502761762,Blue Oak ,Buckeye Union ,-0.099204094
736,Silva Valley ,Buckeye Union ,-1.15505727,Silva Valley ,Buckeye Union ,0.162132467
7720,Oak Valley ,Buellton Union ,1.090210819,Oak Valley ,Buellton Union ,3.368730055
4393,Arthur F. Corey ,Buena Park ,-0.531319369,Arthur F. Corey ,Buena Park ,0.096669701
4394,Carl E. Gilbert ,Buena Park ,-0.341926654,Carl E. Gilbert ,Buena Park ,-1.330145013
4395,Charles G. Emery ,Buena Park ,4.557795806,Charles G. Emery ,Buena Park ,3.42782092
4396,Gordon H. Beatty ,Buena Park ,2.664371686,Gordon H. Beatty ,Buena Park ,3.387434258
4398,James A. Whitaker ,Buena Park ,-0.643639184,James A. Whitaker ,Buena Park ,-1.962761902
4399,Mabel L. Pendleton ,Buena Park ,0.89634104,Mabel L. Pendleton ,Buena Park ,-1.032466492
8970,Buena Vista ,Buena Vista ,-0.513814132,Buena Vista ,Buena Vista ,-0.660627504
1880,Walt Disney ,Burbank Unified,-0.315581232,Walt Disney ,Burbank Unified,0.168773792
1881,Thomas Edison ,Burbank Unified,-2.212333444,Thomas Edison ,Burbank Unified,0.714493865
1882,Ralph Emerson ,Burbank Unified,-0.647428296,Ralph Emerson ,Burbank Unified,1.340571831
1883,Bret Harte ,Burbank Unified,-0.308262238,Bret Harte ,Burbank Unified,2.31516269
1884,Thomas Jefferson ,Burbank Unified,0.301869067,Thomas Jefferson ,Burbank Unified,1.472768211
1885,William McKinley ,Burbank Unified,-1.447885164,William McKinley ,Burbank Unified,1.276046846
1886,Joaquin Miller ,Burbank Unified,-2.965054429,Joaquin Miller ,Burbank Unified,-0.580188781
1887,Providencia ,Burbank Unified,1.130229688,Providencia ,Burbank Unified,2.768453649
1888,Theodore Roosevelt ,Burbank Unified,-1.47184235,Theodore Roosevelt ,Burbank Unified,-0.268991371
1889,R. L. Stevenson ,Burbank Unified,-0.709879889,R. L. Stevenson ,Burbank Unified,-0.057472748
1890,George Washington ,Burbank Unified,-2.453143269,George Washington ,Burbank Unified,-0.191391109
7537,Franklin ,Burlingame ,-0.311405558,Franklin ,Burlingame ,-0.472670341
7539,McKinley ,Burlingame ,0.109772238,McKinley ,Burlingame ,0.115067025
7540,Roosevelt ,Burlingame ,0.773859968,Roosevelt ,Burlingame ,3.651671002
7541,Washington ,Burlingame ,0.494447836,Washington ,Burlingame ,2.80024477
8942,Burnt Ranch ,Burnt Ranch ,-0.097978516,Burnt Ranch ,Burnt Ranch ,-1.860661973
8972,Summit Charter Academy,Burton ,1.895384159,Summit Charter Academy,Burton ,-0.103532888
8974,Burton ,Burton ,-0.075406087,Burton ,Burton ,-2.281405381
8976,Oak Grove ,Burton ,0.012827215,Oak Grove ,Burton ,-1.83849371
8977,William R. Buckley ,Burton ,-0.290865382,William R. Buckley ,Burton ,-1.779127089
8978,Jim Maples Academy,Burton ,0.529191901,Jim Maples Academy,Burton ,-0.986693624
365,CORE Butte Charter,Butte County Office of Educati,-1.181050206,,,
8400,Butte Valley ,Butte Valley Unified,0.064023393,Butte Valley ,Butte Valley Unified,1.342141439
8361,Butteville ,Butteville Union ,0.361641678,Butteville ,Butteville Union ,0.257101041
530,Discovery Bay ,Byron Union ,0.265544785,Discovery Bay ,Byron Union ,0.574809075
531,Timber Point ,Byron Union ,1.264890169,Timber Point ,Byron Union ,-0.266800895
7544,Alvin S. Hatch ,Cabrillo Unified,6.276781232,Alvin S. Hatch ,Cabrillo Unified,6.460913965
7545,El Granada ,Cabrillo Unified,2.889145619,El Granada ,Cabrillo Unified,3.412533931
7546,Farallone View ,Cabrillo Unified,3.135619648,Farallone View ,Cabrillo Unified,6.180130508
6439,EJE  Academy Charter,Cajon Valley Union,-0.371148579,EJE  Academy Charter,Cajon Valley Union,0.938874117
6443,Bostonia ,Cajon Valley Union,-0.07468557,Bostonia ,Cajon Valley Union,-0.472551713
6446,Crest ,Cajon Valley Union,1.45016735,Crest ,Cajon Valley Union,0.251983126
6448,Flying Hills ,Cajon Valley Union,-0.522451121,Flying Hills ,Cajon Valley Union,0.898378917
6449,Fuerte ,Cajon Valley Union,-0.762178456,Fuerte ,Cajon Valley Union,0.479482601
6453,Madison Avenue ,Cajon Valley Union,2.898881964,Madison Avenue ,Cajon Valley Union,-1.752305761
6455,Meridian ,Cajon Valley Union,-1.347772922,Magnolia ,Cajon Valley Union,-5.456817243
6457,Rios ,Cajon Valley Union,-1.621106187,Rios ,Cajon Valley Union,-1.216480532
6458,W. D. Hall ,Cajon Valley Union,0.07745049,W. D. Hall ,Cajon Valley Union,0.089357797
6459,Avocado ,Cajon Valley Union,0.036957476,Avocado ,Cajon Valley Union,1.281370342
6461,Vista Grande ,Cajon Valley Union,-2.00752467,Vista Grande ,Cajon Valley Union,-1.578847136
6462,Rancho San Diego ,Cajon Valley Union,-1.745565156,Rancho San Diego ,Cajon Valley Union,-0.698054973
6463,Jamacha ,Cajon Valley Union,-0.97526952,Jamacha ,Cajon Valley Union,-1.537932723
6464,Blossom Valley ,Cajon Valley Union,-0.178987302,Blossom Valley ,Cajon Valley Union,3.147595072
451,Mokelumne Hill ,Calaveras Unified,-0.290310213,Mokelumne Hill ,Calaveras Unified,1.463330893
453,San Andreas ,Calaveras Unified,0.625560279,San Andreas ,Calaveras Unified,-0.701731967
454,Valley Springs ,Calaveras Unified,-0.195454949,Valley Springs ,Calaveras Unified,0.395686038
457,Jenny Lind ,Calaveras Unified,-3.030594118,Jenny Lind ,Calaveras Unified,-1.738689669
4256,Calistoga ,Calistoga Joint Unified,0.490210439,Calistoga ,Calistoga Joint Unified,1.617506454
7875,Bagby ,Cambrian,1.219104915,Bagby ,Cambrian,3.575730192
7876,Fammatre ,Cambrian,1.501053759,Fammatre ,Cambrian,2.229306688
7877,Farnham Charter,Cambrian,1.983180889,Farnham Charter,Cambrian,1.65634954
7879,Sartorette Charter,Cambrian,2.298549512,Sartorette Charter,Cambrian,1.023686133
739,Camino Science and Natural Resources Cha,Camino Union ,-0.143456689,Camino Science and Natural Resources Charter,Camino Union ,-0.177184897
740,Camino ,Camino Union ,-2.208514609,Camino ,Camino Union ,-0.288888094
7881,Blackford ,Campbell Union,-1.987044327,Blackford ,Campbell Union,-0.975428249
7883,Capri ,Campbell Union,-2.902310202,Capri ,Campbell Union,1.699082401
7884,Castlemont ,Campbell Union,0.777199651,Castlemont ,Campbell Union,2.663227458
7885,Forest Hill ,Campbell Union,-1.736318192,Forest Hill ,Campbell Union,0.771383454
7886,Lynhaven ,Campbell Union,-0.73763237,Lynhaven ,Campbell Union,0.531553536
7887,Marshall Lane ,Campbell Union,1.761122484,Marshall Lane ,Campbell Union,3.215049628
7889,Rolling Hills Middle,Campbell Union,0.188142036,Rolling Hills Middle,Campbell Union,3.818154366
7891,Sherman Oaks ,Campbell Union,0.546821474,Sherman Oaks ,Campbell Union,2.223265155
9452,Camptonville Academy,Camptonville ,-0.10568603,Camptonville Academy,Camptonville ,-3.732527246
1123,Capay Joint Union ,Capay Joint Union ,1.312080061,Capay Joint Union ,Capay Joint Union ,0.441711469
4401,Canyon Vista ,Capistrano Unified,0.402123173,Canyon Vista ,Capistrano Unified,2.052631657
4402,Vista del Mar ,Capistrano Unified,0.585799169,Vista del Mar ,Capistrano Unified,1.539995317
4404,Ladera Ranch ,Capistrano Unified,1.925742741,Ladera Ranch ,Capistrano Unified,2.289656294
4407,Oso Grande ,Capistrano Unified,-2.981718541,Oso Grande ,Capistrano Unified,0.75900912
4411,Oxford Preparatory Academy - South Orang,Capistrano Unified,-8.568253786,Oxford Preparatory Academy - South Orange County,Capistrano Unified,0.45814065
4417,Concordia ,Capistrano Unified,1.506692445,Concordia ,Capistrano Unified,3.364676799
4418,Crown Valley ,Capistrano Unified,0.67516201,Crown Valley ,Capistrano Unified,2.237762057
4419,Las Palmas ,Capistrano Unified,8.867097518,Las Palmas ,Capistrano Unified,6.943447348
4420,Palisades ,Capistrano Unified,1.559120201,Palisades ,Capistrano Unified,0.792725896
4421,Richard Henry Dana ,Capistrano Unified,1.052236312,Richard Henry Dana ,Capistrano Unified,-0.380364207
4422,San Juan ,Capistrano Unified,3.031067018,San Juan ,Capistrano Unified,4.157947109
4424,Viejo ,Capistrano Unified,1.030245659,Viejo ,Capistrano Unified,0.380975185
4425,Castille ,Capistrano Unified,2.281960397,Castille ,Capistrano Unified,0.141868915
4426,Del Obispo ,Capistrano Unified,-0.754464385,Del Obispo ,Capistrano Unified,0.973497806
4427,Moulton ,Capistrano Unified,0.561063034,Moulton ,Capistrano Unified,1.5281203
4429,Harold Ambuehl ,Capistrano Unified,2.35682223,Harold Ambuehl ,Capistrano Unified,2.708117515
4431,Carl Hankey ,Capistrano Unified,2.380300159,Carl Hankey ,Capistrano Unified,2.191478614
4433,Marian Bergeson ,Capistrano Unified,1.161117637,Marian Bergeson ,Capistrano Unified,4.305141181
4434,Truman Benedict ,Capistrano Unified,2.003730875,Truman Benedict ,Capistrano Unified,2.092914737
4435,George White ,Capistrano Unified,2.152318789,George White ,Capistrano Unified,3.962747474
4436,Philip J. Reilly /Special Educ,Capistrano Unified,1.243593849,Philip J. Reilly /Special Education,Capistrano Unified,0.93509893
4437,Arroyo Vista ,Capistrano Unified,-1.404404854,Arroyo Vista ,Capistrano Unified,0.220616539
4439,Bathgate ,Capistrano Unified,-0.459420693,Bathgate ,Capistrano Unified,3.112214826
4440,Hidden Hills ,Capistrano Unified,1.744900724,Hidden Hills ,Capistrano Unified,0.568178143
4441,Clarence Lobo ,Capistrano Unified,0.7028486,Clarence Lobo ,Capistrano Unified,2.04891554
4442,John Malcom ,Capistrano Unified,0.602388412,John Malcom ,Capistrano Unified,0.33221062
4443,Wood Canyon ,Capistrano Unified,0.035118998,Wood Canyon ,Capistrano Unified,0.242952207
4444,Oak Grove ,Capistrano Unified,1.980400057,Oak Grove ,Capistrano Unified,2.902622936
4445,Las Flores ,Capistrano Unified,0.993259317,Las Flores ,Capistrano Unified,1.543908738
4448,Don Juan Avila ,Capistrano Unified,1.256473632,Don Juan Avila ,Capistrano Unified,0.283896679
4452,Tijeras Creek ,Capistrano Unified,-1.93387506,,,
4453,Journey,Capistrano Unified,-2.927999327,,,
4455,Chaparral ,Capistrano Unified,-0.611634932,Chaparral ,Capistrano Unified,0.727912848
4456,Marblehead ,Capistrano Unified,3.932532951,Marblehead ,Capistrano Unified,2.277850322
4457,Laguna Niguel ,Capistrano Unified,2.16495217,Laguna Niguel ,Capistrano Unified,4.14712105
6468,Ada W. Harris ,Cardiff ,0.398495026,Ada W. Harris ,Cardiff ,3.037267281
6469,Cardiff ,Cardiff ,1.044685757,,,
7043,Poinsettia ,Carlsbad Unified,3.022860598,Poinsettia ,Carlsbad Unified,3.635262799
7045,Buena Vista ,Carlsbad Unified,0.52608709,Buena Vista ,Carlsbad Unified,0.508601849
7046,Jefferson ,Carlsbad Unified,0.879160128,Jefferson ,Carlsbad Unified,1.610839985
7047,Magnolia ,Carlsbad Unified,1.092495119,Magnolia ,Carlsbad Unified,1.529052389
7049,Kelly ,Carlsbad Unified,3.09710158,Kelly ,Carlsbad Unified,1.316361415
7050,Hope ,Carlsbad Unified,-1.579239556,Hope ,Carlsbad Unified,0.453217797
7051,Aviara Oaks ,Carlsbad Unified,1.085212712,Aviara Oaks ,Carlsbad Unified,1.473565301
7052,Pacific Rim ,Carlsbad Unified,-6.672917141,Pacific Rim ,Carlsbad Unified,-1.906267213
7054,Calavera Hills ,Carlsbad Unified,2.716684223,Calavera Hills ,Carlsbad Unified,2.03644983
4149,Carmel River ,Carmel Unified,-0.64194399,,,
4150,Tularcitos ,Carmel Unified,0.419090889,Tularcitos ,Carmel Unified,0.775128104
7724,Aliso ,Carpinteria Unified,-1.075476245,Aliso ,Carpinteria Unified,1.289219643
7725,Canalino ,Carpinteria Unified,3.389434516,Canalino ,Carpinteria Unified,0.879802545
1111,Caruthers ,Caruthers Unified,2.634070992,Caruthers ,Caruthers Unified,1.868700947
8279,Anderson Heights ,Cascade Union ,-0.982781424,Anderson Heights ,Cascade Union ,-2.455998527
1895,Northlake Hills ,Castaic Union,0.853531187,Northlake Hills ,Castaic Union,0.811959535
1896,Castaic ,Castaic Union,4.566817874,Castaic ,Castaic Union,0.976735061
1898,Live Oak ,Castaic Union,0.815687912,Live Oak ,Castaic Union,2.207637681
57,Castro Valley ,Castro Valley Unified,-0.717287559,Castro Valley ,Castro Valley Unified,0.878410522
58,Chabot ,Castro Valley Unified,-0.622908269,Chabot ,Castro Valley Unified,-0.833819556
60,Independent ,Castro Valley Unified,0.26390089,Independent ,Castro Valley Unified,-0.8322824
61,Marshall ,Castro Valley Unified,-0.71409328,Marshall ,Castro Valley Unified,-0.1231085
63,Proctor ,Castro Valley Unified,0.695269729,Proctor ,Castro Valley Unified,0.438484759
64,Stanton ,Castro Valley Unified,-1.442386026,Stanton ,Castro Valley Unified,0.028463584
65,Vannoy ,Castro Valley Unified,-1.243795069,Vannoy ,Castro Valley Unified,0.290008606
7459,Cayucos ,Cayucos ,0.757551156,Cayucos ,Cayucos ,0.065042979
5800,Arthur S. Dudley ,Center Joint Unified,-2.676798736,Arthur S. Dudley ,Center Joint Unified,-1.943910321
5801,Cyril Spinelli ,Center Joint Unified,-2.258368766,Cyril Spinelli ,Center Joint Unified,-1.682533799
5802,Oak Hill ,Center Joint Unified,-0.039652248,Oak Hill ,Center Joint Unified,-1.830156578
5803,North Country ,Center Joint Unified,-1.264920174,North Country ,Center Joint Unified,-2.223579489
5950,Central ,Central ,-0.360595069,Central ,Central ,0.109573521
5952,Valle Vista ,Central ,0.013290754,Valle Vista ,Central ,-0.851706002
5953,Do�a Merced ,Central ,-2.104022815,Doﾱa Merced ,Central ,0.065076237
5954,Bear Gulch ,Central ,-1.64139307,Bear Gulch ,Central ,-3.46161645
5955,Coyote Canyon ,Central ,-0.228140918,Coyote Canyon ,Central ,-0.21267918
1064,James K. Polk ,Central Unified,-2.822576596,James K. Polk ,Central Unified,-0.713698594
1065,Harvest ,Central Unified,-1.215409613,Harvest ,Central Unified,0.489093306
1071,Herndon-Barstow ,Central Unified,-0.933067572,Herndon-Barstow ,Central Unified,-1.733167806
1072,Houghton-Kearney ,Central Unified,5.122721908,Houghton-Kearney ,Central Unified,-0.567852243
1073,Madison ,Central Unified,0.168818628,Madison ,Central Unified,1.054882156
1075,McKinley ,Central Unified,1.258438118,McKinley ,Central Unified,-2.243998151
1076,Roosevelt ,Central Unified,-0.171183697,Roosevelt ,Central Unified,-3.503128103
1077,Teague ,Central Unified,-0.729381193,Teague ,Central Unified,0.383455313
1078,William Saroyan ,Central Unified,-3.552209298,William Saroyan ,Central Unified,0.833382371
1079,John Steinbeck ,Central Unified,0.955004524,John Steinbeck ,Central Unified,0.012113874
1080,Norman Liddell ,Central Unified,-2.101727883,Norman Liddell ,Central Unified,1.916080417
1081,River Bluff ,Central Unified,0.124613644,River Bluff ,Central Unified,2.509771026
1617,Akers ,Central Union ,-2.819694173,Akers ,Central Union ,-3.988844408
1618,Central ,Central Union ,-2.852247187,Central ,Central Union ,-2.468031481
1619,R. J. Neutra,Central Union ,-2.130014758,R. J. Neutra,Central Union ,-2.80266583
4459,Buena Terra ,Centralia ,0.169732521,Buena Terra ,Centralia ,0.549018466
4460,Centralia ,Centralia ,-1.836215676,Centralia ,Centralia ,0.899124887
4461,Danbrook ,Centralia ,-2.565069724,,,
4462,George B. Miller ,Centralia ,-2.074527727,George B. Miller ,Centralia ,-1.597103391
4463,Glen H. Dysinger Sr. ,Centralia ,-1.949796322,Glen H. Dysinger Sr. ,Centralia ,1.069294892
4464,Raymond Temple ,Centralia ,0.53868288,Raymond Temple ,Centralia ,0.907470451
4465,San Marino ,Centralia ,-2.196881108,San Marino ,Centralia ,-0.317876737
4466,Los Coyotes ,Centralia ,-2.632254041,Los Coyotes ,Centralia ,-2.866464226
8677,Whitmore Charter School of Art & Technol,Ceres Unified,-0.615468896,Whitmore Charter School of Art & Technology,Ceres Unified,1.477543996
8679,Joel J. Hidahl ,Ceres Unified,-1.364548488,Joel J. Hidahl ,Ceres Unified,-2.824263397
8680,M. Robert Adkison ,Ceres Unified,-2.889267248,M. Robert Adkison ,Ceres Unified,-3.253145061
8681,Sinclear ,Ceres Unified,-0.80231931,Sinclear ,Ceres Unified,-0.783907233
8682,La Rosa ,Ceres Unified,-0.180413116,La Rosa ,Ceres Unified,-1.147856962
8683,Aspire Summit Charter Academy,Ceres Unified,-1.951116512,Aspire Summit Charter Academy,Ceres Unified,-0.057403436
8688,Carroll Fowler ,Ceres Unified,-1.036987889,Carroll Fowler ,Ceres Unified,-3.681846939
8691,Walter White ,Ceres Unified,-1.873186566,Walter White ,Ceres Unified,-3.75524815
8692,Westport ,Ceres Unified,-1.4173878,,,
8694,Virginia Parks ,Ceres Unified,0.073157454,Virginia Parks ,Ceres Unified,-0.008560313
8695,Samuel Vaughn ,Ceres Unified,-1.434281808,Samuel Vaughn ,Ceres Unified,-2.83261903
1905,Badillo ,Charter Oak Unified,0.524830822,Badillo ,Charter Oak Unified,-1.440511418
1906,Cedargrove ,Charter Oak Unified,0.042783712,Cedargrove ,Charter Oak Unified,-0.467677283
1907,Glen Oak ,Charter Oak Unified,1.003939029,Glen Oak ,Charter Oak Unified,0.551888657
1909,Washington ,Charter Oak Unified,-2.100074578,Washington ,Charter Oak Unified,-1.181129863
1910,Willow ,Charter Oak Unified,-1.154043698,Willow ,Charter Oak Unified,0.339969759
8698,Chatom ,Chatom Union,0.841925353,Chatom ,Chatom Union,1.713061598
3855,North Fork ,Chawanakee Unified,0.118128065,North Fork ,Chawanakee Unified,1.486040022
3856,Spring Valley ,Chawanakee Unified,-1.774507443,Spring Valley ,Chawanakee Unified,-1.904193521
4306,Chicago Park ,Chicago Park ,-0.263089093,Chicago Park ,Chicago Park ,0.375964478
375,Nord Country,Chico Unified,0.254222074,Nord Country,Chico Unified,-1.94931977
376,Forest Ranch Charter,Chico Unified,-0.215430352,Forest Ranch Charter,Chico Unified,-0.318967134
384,Citrus Avenue ,Chico Unified,0.298784375,Sherwood Montessori,Chico Unified,-0.237000927
385,Hooker Oak ,Chico Unified,1.513374392,Hooker Oak ,Chico Unified,2.329807007
386,McManus (John A.) ,Chico Unified,1.245699422,McManus (John A.) ,Chico Unified,-1.872286524
387,Marigold ,Chico Unified,1.341269536,Marigold ,Chico Unified,1.892149395
388,Neal Dow ,Chico Unified,-0.447507531,Neal Dow ,Chico Unified,1.318316991
389,Parkview ,Chico Unified,4.460050544,Parkview ,Chico Unified,5.362674562
